temperatura,amonia,idade,peso,sexo,fotoperiodo,ruido,luz,umidade,infeccoes,animais_por_gaiola,risco,linhagem
20,17,643,282,0,13,37,147,93,0,1,9,0
31,18,30,454,1,16,27,244,22,0,2,9,0
38,17,372,229,1,16,40,282,48,1,1,9,0
38,28,76,172,1,12,13,77,82,1,5,9,0
33,22,322,454,1,15,51,240,27,0,3,9,0
29,29,125,126,0,16,23,266,56,1,2,9,0
28,19,615,384,0,10,20,85,54,1,4,9,0
31,22,687,320,0,12,80,219,42,0,2,9,0
34,27,512,108,1,13,46,298,88,0,1,9,0
38,25,232,15,0,13,44,185,72,1,1,9,0
22,29,579,29,0,12,37,148,77,1,2,9,0
28,15,379,380,0,13,30,188,56,0,4,9,0
26,15,516,67,1,10,75,185,55,1,2,9,0
20,9,270,463,0,13,27,245,55,1,2,9,0
34,18,255,249,1,14,21,181,25,0,1,9,0
24,18,365,474,0,13,30,287,14,1,1,9,0
27,25,380,133,1,14,48,217,56,0,2,9,0
24,9,446,188,0,10,48,292,51,0,4,9,0
33,11,701,221,1,16,29,220,4,0,2,9,0
29,22,402,198,1,12,13,100,69,0,2,9,0
26,20,423,71,1,11,38,209,38,1,1,9,0
20,29,685,59,0,14,50,240,26,0,1,9,0
36,25,217,61,0,11,17,264,27,0,2,9,0
23,13,500,318,1,12,15,74,8,1,2,9,0
24,16,545,330,0,14,18,238,27,1,4,9,0
34,22,440,383,0,15,61,193,7,0,5,9,0
37,13,633,148,0,10,74,146,44,1,1,9,0
26,19,308,453,1,13,63,173,78,0,4,9,0
22,14,602,323,0,11,50,119,95,0,1,9,0
28,22,432,225,0,15,80,135,30,1,5,9,0
39,26,151,205,1,13,54,271,64,0,4,9,0
21,11,629,282,1,14,53,291,38,0,4,9,0
34,13,281,488,0,15,13,247,22,0,2,9,0
27,24,47,460,0,13,70,260,44,1,3,9,0
39,24,118,285,1,10,18,151,5,0,1,9,0
29,16,675,61,0,14,78,106,18,0,2,9,0
22,26,343,466,0,10,61,123,49,1,4,9,0
21,12,599,296,0,14,28,132,11,1,3,9,0
29,20,113,349,1,15,72,61,88,0,3,9,0
21,23,303,146,1,13,68,133,58,0,1,9,0
24,30,283,32,1,14,41,138,67,1,5,9,0
37,19,123,145,0,12,66,146,23,1,4,9,0
39,13,723,440,0,14,57,160,87,1,5,9,0
28,13,682,76,0,16,57,177,99,1,1,9,0
32,19,236,355,1,13,75,98,10,1,5,9,0
24,29,441,68,0,15,70,62,86,0,4,9,0
38,17,476,87,1,11,64,280,43,0,1,9,0
22,20,27,377,1,16,69,209,74,1,1,9,0
22,18,409,239,1,16,19,87,50,1,3,9,0
26,10,318,456,0,13,69,112,100,1,5,9,0
30,15,289,23,0,11,50,266,54,1,2,9,0
22,25,488,20,1,14,50,121,30,0,1,9,0
31,29,260,428,1,12,16,282,40,0,2,9,0
38,13,68,126,1,11,18,82,91,0,3,9,0
34,28,511,151,1,14,59,275,88,1,5,9,0
35,28,259,61,0,13,53,207,71,0,1,9,0
36,27,616,207,1,11,26,199,59,0,3,9,0
27,14,312,59,1,16,72,153,56,1,5,9,0
39,26,340,369,1,12,68,187,15,1,4,9,0
26,24,43,148,0,10,20,112,86,1,3,9,0
33,24,221,306,0,14,27,288,38,0,2,9,0
38,14,407,214,1,12,41,283,46,1,4,9,0
32,20,543,215,0,16,17,63,39,1,4,9,0
25,23,296,288,0,11,33,199,32,1,5,9,0
22,27,701,51,1,15,40,176,99,0,1,9,0
23,19,713,363,0,11,27,197,3,1,5,9,0
36,14,439,92,1,13,77,86,19,0,5,9,0
21,13,430,216,0,14,23,118,52,1,1,9,0
36,23,587,500,1,15,74,193,40,0,4,9,0
23,21,313,418,0,12,74,122,96,1,2,9,0
38,19,529,68,0,13,54,261,95,1,3,9,0
36,19,457,271,0,12,61,237,30,0,5,9,0
34,27,25,467,0,11,30,102,38,1,1,9,0
35,23,385,243,0,10,52,140,2,1,5,9,0
29,23,518,165,1,15,12,131,74,0,4,9,0
32,12,712,153,0,14,79,236,16,1,3,9,0
27,17,204,263,1,15,66,268,22,1,4,9,0
37,23,339,245,1,14,41,223,78,0,1,9,0
37,25,310,308,1,13,70,175,95,0,2,9,0
20,20,364,416,0,15,48,86,82,1,1,9,0
25,21,344,330,0,16,63,152,66,1,2,9,0
32,20,105,227,1,13,43,248,24,1,2,9,0
20,23,296,242,0,15,47,83,47,0,5,9,0
24,11,593,372,0,14,53,72,17,1,5,9,0
21,16,297,57,0,12,38,298,50,0,2,9,0
30,21,521,400,1,11,68,211,46,1,3,9,0
31,10,203,419,1,14,70,132,31,0,5,9,0
31,27,76,459,1,14,58,289,40,0,1,9,0
35,30,231,336,0,15,12,205,15,1,5,9,0
25,17,595,307,1,16,68,80,2,0,4,9,0
38,17,707,320,0,14,61,208,99,0,4,9,0
24,10,300,396,0,12,66,108,5,0,3,9,0
29,13,417,106,1,11,31,207,87,0,2,9,0
20,12,66,140,0,10,62,224,53,1,4,9,0
27,21,549,209,0,10,77,225,86,0,3,9,0
23,15,106,384,1,15,75,297,89,1,4,9,0
32,11,405,462,0,11,45,276,29,0,2,9,0
38,22,236,256,0,15,27,103,38,0,4,9,0
37,18,40,469,1,10,35,151,47,0,4,9,0
25,14,596,440,1,12,28,164,59,0,4,9,0
38,16,645,104,1,11,33,291,28,0,5,9,0
39,19,535,391,1,12,59,279,96,1,2,9,0
35,20,407,100,0,12,63,286,48,0,1,9,0
33,25,133,403,1,11,76,102,54,0,1,9,0
35,17,242,316,0,10,16,283,70,0,2,9,0
27,29,666,451,1,12,71,241,28,0,4,9,0
27,23,720,206,0,15,64,244,74,1,4,9,0
33,11,271,470,0,16,22,276,67,0,2,9,0
35,16,602,333,0,14,28,142,72,0,2,9,0
35,21,677,310,0,15,29,157,75,1,2,9,0
30,26,727,13,1,12,61,208,25,1,2,9,0
32,23,294,23,0,14,34,221,41,1,3,9,0
26,19,679,161,1,16,68,196,21,1,1,9,0
31,30,360,177,0,13,78,86,71,1,3,9,0
24,27,339,441,0,14,61,292,8,1,5,9,0
21,13,635,266,1,11,46,206,12,0,5,9,0
35,19,104,233,0,10,23,235,27,0,4,9,0
39,14,651,494,1,15,51,65,36,0,3,9,0
28,25,464,50,1,12,31,291,83,1,3,9,0
29,18,363,384,0,13,71,117,66,0,5,9,0
31,15,404,325,1,15,76,192,27,1,1,9,0
39,19,316,453,1,11,48,233,37,1,3,9,0
22,22,92,159,1,10,55,187,42,0,1,9,0
30,21,687,332,1,15,34,244,28,1,5,9,0
26,28,637,63,0,10,20,209,55,0,4,9,0
33,22,591,159,1,10,35,154,55,1,3,9,0
27,12,531,387,1,14,39,187,50,1,4,9,0
23,22,74,188,0,12,78,87,7,0,2,9,0
20,9,39,262,1,11,37,190,65,0,5,9,0
36,14,338,49,1,16,54,98,72,0,4,9,0
20,17,417,362,1,11,71,124,41,1,1,9,0
20,20,558,409,1,10,61,114,12,0,5,9,0
35,26,137,347,1,11,63,159,66,1,2,9,0
25,13,319,494,1,15,60,139,68,0,1,9,0
24,24,649,307,0,14,27,185,31,1,1,9,0
32,21,570,214,0,16,17,266,46,0,2,9,0
40,29,391,423,0,13,55,297,45,0,3,9,0
37,27,684,458,1,16,78,68,56,1,1,9,0
30,9,529,158,0,10,80,211,97,1,5,9,0
32,28,683,19,0,15,22,134,51,1,4,9,0
26,23,483,20,0,11,79,105,99,0,5,9,0
37,15,707,95,0,11,21,204,12,0,4,9,0
27,13,593,145,0,12,59,249,65,0,3,9,0
38,16,284,235,0,12,48,218,79,0,1,9,0
22,12,539,124,1,15,52,93,83,0,1,9,0
40,16,377,130,0,10,66,261,22,1,1,9,0
40,17,27,200,1,12,17,292,39,1,3,9,0
30,19,24,57,1,14,71,151,91,0,3,9,0
37,25,361,368,0,14,78,81,97,1,1,9,0
22,9,724,370,1,16,65,167,15,1,2,9,0
37,26,274,150,0,12,55,208,98,0,1,9,0
25,27,510,261,1,12,50,65,94,0,5,9,0
39,17,94,38,0,10,53,129,9,1,3,9,0
36,30,290,252,1,14,73,175,20,0,1,9,0
28,10,611,247,1,14,18,238,83,0,2,9,0
22,25,265,384,0,15,69,165,27,0,3,9,0
31,14,197,488,0,10,16,101,45,1,1,9,0
31,9,396,371,0,10,28,246,94,1,5,9,0
24,21,674,296,0,13,17,91,96,0,5,9,0
38,12,522,173,0,12,52,112,91,1,4,9,0
23,21,61,200,0,12,45,191,90,1,2,9,0
24,17,435,310,0,13,47,214,55,1,5,9,0
40,27,610,64,1,11,65,294,56,0,4,9,0
37,22,576,291,0,14,21,161,100,1,5,9,0
30,22,523,376,1,15,52,189,21,0,3,9,0
28,12,120,113,0,15,43,137,22,1,2,9,0
23,30,301,273,0,10,55,126,60,0,5,9,0
26,24,714,240,1,11,48,164,84,1,5,9,0
36,19,93,429,0,15,53,191,33,1,5,9,0
34,11,526,213,0,13,66,293,50,1,4,9,0
22,24,124,366,0,16,23,193,5,1,2,9,0
24,17,213,178,0,12,63,122,96,1,5,9,0
21,16,100,186,0,12,44,295,62,0,3,9,0
26,16,286,407,0,12,41,113,39,0,2,9,0
25,21,630,121,1,16,17,241,28,1,2,9,0
26,29,370,304,1,11,76,243,42,1,3,9,0
26,30,552,72,1,11,58,153,2,0,5,9,0
36,22,343,255,1,13,49,284,6,0,1,9,0
24,27,233,47,0,11,36,241,85,1,1,9,0
22,26,235,63,0,15,52,77,57,0,2,9,0
22,20,586,408,1,11,64,272,24,0,2,9,0
33,29,29,381,0,12,73,88,21,0,1,9,0
35,16,727,405,0,10,21,170,4,1,4,9,0
29,17,67,146,1,14,44,139,27,0,4,9,0
33,17,258,406,0,10,12,109,50,0,4,9,0
28,18,121,71,1,13,59,293,36,1,5,9,0
38,25,599,301,1,12,19,295,49,1,3,9,0
26,23,725,411,0,15,38,77,6,0,1,9,0
28,27,557,163,1,14,11,170,83,1,2,9,0
36,19,145,453,1,14,70,242,15,0,2,9,0
30,18,466,57,0,16,25,150,85,0,2,9,0
40,15,201,317,0,13,11,100,63,0,3,9,0
33,26,208,58,1,13,56,277,47,0,3,9,0
26,30,664,63,1,16,22,148,4,0,4,9,0
26,20,178,483,0,12,23,206,84,0,1,9,0
24,23,604,238,1,12,60,167,89,1,1,9,0
24,11,185,297,0,13,43,178,64,0,2,9,0
29,27,280,21,0,10,79,230,73,1,1,9,0
32,11,37,289,1,11,59,110,90,1,5,9,0
20,28,606,499,1,11,30,284,39,0,5,9,0
28,15,433,278,1,12,66,107,61,0,2,9,0
39,9,727,332,1,10,51,292,36,1,1,9,0
27,10,44,333,1,11,58,213,14,1,3,9,0
32,21,649,205,0,16,36,242,25,0,5,9,0
35,11,136,254,0,16,74,200,1,0,5,9,0
28,24,614,20,1,12,21,67,74,0,2,9,0
21,20,33,281,1,13,62,99,15,0,2,9,0
35,11,227,396,1,14,12,89,84,0,5,9,0
30,9,476,210,1,12,22,266,66,0,4,9,0
20,21,598,215,0,10,31,124,8,0,3,9,0
30,12,606,290,0,12,59,100,73,1,2,9,0
39,21,331,324,0,12,79,281,66,0,4,9,0
26,20,112,413,1,14,77,244,1,0,3,9,0
21,12,562,80,1,15,24,262,38,1,5,9,0
35,30,323,390,1,11,43,192,81,1,1,9,0
37,9,222,480,1,14,41,128,34,0,4,9,0
37,16,335,230,0,15,36,191,35,0,1,9,0
24,11,215,296,0,11,35,113,4,0,4,9,0
24,28,599,56,1,15,31,114,89,1,4,9,0
38,13,227,381,0,11,47,154,85,1,2,9,0
36,11,405,349,1,12,38,247,5,0,5,9,0
38,26,489,310,1,10,32,198,74,1,4,9,0
32,10,564,69,0,16,76,297,22,1,1,9,0
25,25,702,189,1,16,52,155,35,1,5,9,0
39,28,637,419,1,12,60,211,12,0,3,9,0
22,30,261,412,1,12,70,243,22,1,2,9,0
31,12,554,252,0,13,15,222,67,1,4,9,0
21,26,675,57,1,10,35,239,94,0,2,9,0
25,23,276,216,0,13,40,87,79,1,5,9,0
33,14,709,319,1,10,14,171,79,0,1,9,0
20,10,290,413,0,12,74,296,32,1,2,9,0
24,15,383,92,0,10,58,153,51,1,4,9,0
27,24,608,351,0,12,74,191,4,0,2,9,0
29,23,302,417,0,16,59,148,61,0,3,9,0
31,19,69,93,1,10,68,168,100,0,3,9,0
23,12,427,476,1,10,76,235,35,0,4,9,0
20,14,289,189,0,13,71,280,16,1,3,9,0
32,20,504,43,1,15,62,290,62,1,5,9,0
29,17,151,364,1,10,30,105,66,1,2,9,0
29,28,175,250,0,14,60,274,100,1,3,9,0
34,29,168,189,1,13,58,292,58,1,3,9,0
22,22,34,297,0,14,49,277,66,1,3,9,0
35,22,376,256,0,12,39,293,18,1,4,9,0
31,17,595,294,0,13,31,245,48,0,3,9,0
38,19,517,40,0,16,18,82,43,0,2,9,0
31,26,356,77,0,11,57,149,3,1,5,9,0
20,29,604,154,0,14,10,74,21,1,5,9,0
21,19,548,451,0,10,15,246,43,1,3,9,0
22,29,326,36,1,14,31,76,37,0,1,9,0
30,27,428,400,0,13,77,267,6,0,4,9,0
35,19,277,225,0,12,26,138,23,1,1,9,0
24,15,610,423,1,14,42,252,5,1,3,9,0
33,10,240,206,1,11,23,110,97,1,2,9,0
38,24,258,337,1,11,52,134,42,1,5,9,0
34,30,152,459,0,10,37,202,37,1,1,9,0
30,17,42,122,0,12,48,153,72,1,2,9,0
25,30,131,54,1,14,24,223,46,1,4,9,0
34,29,176,54,0,10,54,270,97,1,3,9,0
37,15,303,22,0,16,69,144,4,0,3,9,0
38,18,601,431,1,12,38,230,7,1,1,9,0
27,16,508,17,0,15,33,75,23,1,4,9,0
27,10,695,306,1,10,59,196,92,1,5,9,0
33,17,507,51,1,10,57,111,13,0,2,9,0
31,29,38,161,0,11,76,238,75,0,3,9,0
30,29,195,489,0,16,35,183,69,1,5,9,0
35,20,501,161,0,16,60,273,52,1,4,9,0
31,11,101,433,1,15,13,295,53,1,5,9,0
32,12,390,296,0,15,34,248,69,1,3,9,0
22,24,34,470,0,12,66,161,47,0,4,9,0
38,16,645,371,1,15,57,148,10,1,1,9,0
25,26,568,210,1,14,30,285,2,0,4,9,0
34,16,375,40,1,10,79,136,38,0,5,9,0
33,24,479,166,0,16,22,68,88,0,4,9,0
22,17,548,366,1,16,61,292,85,1,4,9,0
35,11,692,382,1,13,12,162,47,1,3,9,0
29,30,668,162,1,10,52,105,63,0,1,9,0
28,23,496,254,1,15,34,268,24,1,1,9,0
31,30,486,336,0,14,78,300,56,1,2,9,0
30,14,65,263,1,16,36,278,93,1,3,9,0
38,11,24,68,0,15,52,283,95,0,3,9,0
21,10,43,124,0,11,75,187,39,0,3,9,0
34,12,553,94,0,16,39,134,38,0,2,9,0
29,27,405,386,1,16,33,207,22,1,2,9,0
29,12,87,36,0,15,21,176,65,0,3,9,0
31,17,681,225,1,16,39,276,80,0,5,9,0
21,11,508,121,0,13,69,98,5,1,4,9,0
23,26,649,55,0,10,65,179,81,1,3,9,0
20,29,318,281,0,15,38,183,65,1,3,9,0
33,9,494,277,0,12,21,261,52,0,3,9,0
21,28,490,220,1,16,72,237,69,0,4,9,0
23,9,640,42,1,15,71,123,15,1,1,9,0
30,30,720,381,0,15,17,214,82,0,5,9,0
25,28,378,51,0,14,79,195,90,1,4,9,0
39,13,497,489,0,12,24,85,73,0,4,9,0
34,13,243,75,0,12,71,290,92,1,4,9,0
33,23,507,145,1,16,51,255,0,1,5,9,0
40,15,24,235,1,10,73,63,68,0,1,9,0
27,9,52,152,0,15,68,224,45,0,4,9,0
27,14,354,500,0,16,59,244,67,0,2,9,0
34,10,242,225,1,15,14,140,80,0,1,9,0
30,10,283,179,0,11,11,134,98,0,4,9,0
24,25,365,45,1,11,56,124,92,1,4,9,0
28,9,320,21,0,10,36,108,87,0,4,9,0
29,15,353,142,1,15,54,215,66,0,2,9,0
40,12,582,445,1,16,36,81,32,0,4,9,0
23,13,601,379,1,10,49,260,11,1,2,9,0
29,20,130,213,1,10,75,226,3,0,5,9,0
20,29,85,64,0,12,17,209,56,1,2,9,0
27,28,541,246,0,10,39,208,78,1,4,9,0
29,10,669,227,1,10,20,217,79,1,4,9,0
26,14,720,321,0,13,37,184,8,1,2,9,0
36,15,500,88,0,14,53,223,81,0,5,9,0
25,19,682,212,0,15,47,213,25,0,3,9,0
30,10,130,100,1,12,55,172,80,0,2,9,0
37,16,82,394,0,12,15,86,60,0,5,9,0
22,30,78,237,0,15,20,129,50,1,3,9,0
23,14,297,65,1,10,73,155,80,1,4,9,0
39,18,101,42,1,13,45,177,26,0,2,9,0
26,20,483,39,1,14,30,251,7,1,3,9,0
37,19,567,466,0,14,28,106,10,1,5,9,0
23,28,89,317,1,11,40,224,78,0,1,9,0
21,18,395,346,1,14,50,285,57,1,4,9,0
29,11,162,230,0,14,36,190,36,0,1,9,0
33,21,671,352,1,11,49,274,36,0,1,9,0
34,19,21,436,1,10,59,156,93,0,5,9,0
36,25,453,200,1,10,43,161,8,0,2,9,0
28,10,48,183,0,10,43,293,18,1,2,9,0
21,24,685,484,0,15,18,96,34,0,4,9,0
30,30,366,39,1,14,37,300,50,1,5,9,0
38,19,291,494,0,11,26,70,37,0,3,9,0
37,17,294,183,0,15,44,296,51,0,4,9,0
33,19,552,183,1,13,75,80,11,1,1,9,0
27,27,23,265,1,11,78,237,76,0,1,9,0
22,24,727,111,0,15,72,275,47,0,1,9,0
29,29,594,424,0,10,65,174,87,0,1,9,0
21,25,174,31,1,13,58,245,60,1,3,9,0
38,30,639,52,1,12,43,177,13,1,3,9,0
25,12,291,35,0,10,80,286,14,1,3,9,0
23,28,307,169,0,14,62,157,74,0,2,9,0
36,14,723,107,0,10,36,161,26,0,5,9,0
38,10,105,417,0,14,25,78,36,0,3,9,0
20,22,728,255,1,10,62,217,91,0,1,9,0
26,20,461,177,1,10,74,207,56,1,4,9,0
20,28,513,459,1,16,48,208,39,0,1,9,0
24,24,600,192,1,14,13,180,92,0,4,9,0
36,12,305,333,1,13,65,270,10,0,1,9,0
36,13,366,39,1,15,67,83,27,1,4,9,0
36,13,204,234,0,15,30,239,10,0,3,9,0
35,27,456,229,0,11,57,70,35,1,3,9,0
40,14,326,265,1,14,29,208,65,0,3,9,0
34,10,702,451,0,14,46,129,30,0,1,9,0
32,21,298,260,0,13,63,187,10,0,2,9,0
26,11,252,215,0,11,61,264,88,0,2,9,0
37,29,354,320,0,13,52,206,58,1,4,9,0
22,24,73,341,0,12,60,193,25,1,1,9,0
37,10,107,36,1,16,68,108,76,0,3,9,0
31,17,362,260,1,12,39,235,36,1,2,9,0
23,12,453,389,0,14,48,215,73,1,3,9,0
20,9,391,446,1,15,45,168,76,1,5,9,0
36,26,258,159,0,12,77,78,65,0,4,9,0
24,10,166,244,1,12,21,138,59,1,3,9,0
28,12,516,96,1,16,79,280,9,1,3,9,0
23,17,233,242,1,12,62,300,18,1,4,9,0
24,10,727,149,0,12,77,219,73,0,5,9,0
20,15,332,49,1,10,35,274,32,1,3,9,0
35,25,214,247,0,15,18,71,77,0,2,9,0
28,29,338,230,0,11,38,262,49,1,5,9,0
20,22,160,223,1,12,69,189,69,1,3,9,0
26,25,300,282,1,11,60,78,88,0,2,9,0
26,20,267,21,1,11,73,268,66,1,5,9,0
27,20,284,221,1,15,47,236,39,1,3,9,0
34,28,129,425,1,13,22,77,60,0,4,9,0
26,15,683,179,1,16,61,228,21,0,3,9,0
23,11,575,57,1,13,71,266,31,1,4,9,0
40,30,177,128,0,12,16,114,31,0,4,9,0
24,26,159,249,1,11,23,291,67,0,4,9,0
20,21,691,248,0,10,78,143,99,0,2,9,0
27,21,80,117,0,12,43,187,93,0,5,9,0
36,20,82,442,1,16,14,124,78,0,5,9,0
34,20,212,149,0,11,62,202,83,1,4,9,0
29,26,390,437,0,11,13,95,89,1,4,9,0
24,14,522,405,0,14,20,141,5,1,2,9,0
35,25,532,491,1,13,74,280,79,0,3,9,0
23,18,71,130,0,16,17,73,2,1,2,9,0
30,15,343,209,0,12,40,213,23,1,4,9,0
39,15,35,424,0,15,30,185,59,1,1,9,0
38,30,260,71,1,13,71,218,8,0,4,9,0
20,9,104,184,1,13,76,228,74,1,5,9,0
29,12,174,88,0,14,63,145,51,0,2,9,0
25,11,569,287,1,16,35,63,17,1,5,9,0
36,18,706,98,0,13,68,240,90,1,2,9,0
34,30,350,288,1,11,52,202,46,0,2,9,0
28,27,120,261,1,11,29,199,100,0,2,9,0
29,22,478,200,1,14,68,124,73,0,4,9,0
27,13,719,476,0,11,54,217,94,0,3,9,0
40,22,380,246,0,15,20,92,78,1,2,9,0
29,16,704,375,0,11,50,67,10,1,3,9,0
29,16,601,253,0,15,50,147,66,1,5,9,0
29,29,710,174,0,14,44,82,73,1,2,9,0
39,17,578,73,0,10,80,103,83,1,3,9,0
34,11,642,206,0,14,62,164,35,1,4,9,0
24,21,228,217,1,14,31,286,40,1,2,9,0
32,20,473,67,0,16,67,136,66,1,3,9,0
24,21,551,310,0,16,60,207,92,1,2,9,0
38,13,324,137,1,15,11,150,83,1,3,9,0
38,15,290,304,0,11,14,79,19,1,4,9,0
24,11,268,65,0,14,80,206,88,1,2,9,0
32,15,640,148,0,14,60,127,71,1,4,9,0
22,11,455,322,1,11,71,275,48,0,3,9,0
23,24,453,342,1,13,59,202,81,1,3,9,0
26,22,434,491,1,15,31,259,27,0,3,9,0
28,30,46,251,1,15,28,117,13,0,3,9,0
23,13,291,33,1,11,41,295,73,0,4,9,0
36,24,92,194,1,14,67,250,28,0,4,9,0
38,15,543,181,1,15,23,214,91,1,1,9,0
30,23,631,169,1,13,44,287,7,0,5,9,0
35,21,78,37,1,12,80,247,14,1,1,9,0
29,21,370,62,1,14,50,212,20,1,3,9,0
32,15,442,133,1,12,14,145,33,1,5,9,0
31,23,402,137,1,16,22,177,53,1,2,9,0
30,12,662,265,1,10,78,275,62,0,4,9,0
33,9,354,205,0,14,30,90,21,0,5,9,0
23,18,395,180,0,13,56,204,2,1,1,9,0
34,10,27,42,1,15,79,283,100,0,1,9,0
36,14,255,351,1,15,31,179,35,1,5,9,0
28,18,352,300,1,16,65,140,4,1,5,9,0
25,18,260,490,1,14,54,116,13,0,1,9,0
28,11,118,182,1,13,78,97,6,1,5,9,0
22,24,697,39,1,16,53,276,33,0,4,9,0
26,10,543,333,0,11,17,95,81,1,4,9,0
40,16,642,146,0,13,38,299,95,1,5,9,0
33,14,94,410,0,11,37,75,10,1,1,9,0
34,12,501,44,0,16,34,280,9,0,1,9,0
38,28,209,123,1,13,54,80,21,1,5,9,0
25,24,247,461,1,12,74,211,94,0,2,9,0
20,27,217,384,1,11,52,131,43,0,2,9,0
29,10,726,436,1,10,50,127,48,0,4,9,0
25,19,214,268,0,12,13,112,44,1,3,9,0
37,28,404,306,1,16,37,288,4,1,5,9,0
31,12,578,11,0,12,22,237,89,0,3,9,0
20,28,332,326,0,16,50,211,8,1,1,9,0
30,15,563,445,0,15,36,230,82,1,2,9,0
22,18,134,359,1,16,45,162,44,0,2,9,0
27,11,271,227,1,14,77,165,17,1,5,9,0
22,30,564,185,0,15,35,280,66,1,3,9,0
27,14,23,169,0,11,75,201,50,0,5,9,0
29,25,711,315,0,16,20,273,17,0,4,9,0
26,25,112,73,1,12,48,76,46,1,5,9,0
26,17,379,400,1,13,27,291,96,0,5,9,0
28,22,725,96,0,13,25,133,58,1,3,9,0
26,17,621,474,0,16,61,109,39,1,3,9,0
27,29,664,351,1,12,12,63,90,0,3,9,0
25,27,306,477,1,13,20,130,92,0,5,9,0
22,19,651,171,1,14,44,217,91,1,2,9,0
33,11,602,274,1,15,51,219,77,0,4,9,0
27,14,235,484,0,13,32,253,64,0,2,9,0
35,27,516,134,0,11,19,119,16,1,3,9,0
28,18,22,49,0,10,55,92,67,1,3,9,0
28,12,377,218,1,11,76,192,37,0,4,9,0
23,23,287,279,1,11,31,203,99,0,5,9,0
33,28,189,161,1,10,35,246,6,1,5,9,0
21,12,231,164,0,13,17,134,68,1,2,9,0
32,17,233,63,1,12,43,133,20,0,5,9,0
24,16,578,25,0,15,71,230,55,0,1,9,0
24,28,532,345,1,16,40,110,61,1,3,9,0
32,27,138,221,1,10,75,232,18,0,4,9,0
21,21,500,402,1,15,62,232,51,1,3,9,0
29,14,242,267,0,15,52,296,62,0,4,9,0
36,11,166,289,0,15,63,181,17,0,2,9,0
36,28,703,27,0,15,68,131,71,0,5,9,0
33,21,504,441,0,12,63,265,35,1,2,9,0
21,9,41,460,1,15,24,259,49,0,2,9,0
23,24,268,170,1,16,47,86,50,1,3,9,0
29,21,92,386,1,11,61,120,37,0,5,9,0
24,11,390,348,1,11,48,262,97,1,2,9,0
28,14,405,194,0,15,38,300,5,0,4,9,0
33,24,647,224,1,15,16,217,89,1,2,9,0
40,13,153,162,0,13,27,270,84,0,3,9,0
36,17,643,133,0,15,80,239,7,0,4,9,0
37,10,58,78,1,14,19,285,17,1,4,9,0
25,25,567,71,1,16,41,214,92,1,3,9,0
29,18,99,491,0,10,44,184,23,0,4,9,0
31,17,430,191,1,11,59,196,92,0,2,9,0
31,17,663,331,1,11,64,254,65,0,4,9,0
27,12,119,224,0,15,35,71,15,1,1,9,0
27,22,49,213,0,11,45,177,56,0,5,9,0
39,16,46,340,0,13,27,87,40,0,1,9,0
32,19,314,99,1,13,54,114,2,1,2,9,0
32,20,563,86,0,12,31,73,82,1,1,9,0
40,12,624,40,1,10,44,95,13,0,5,9,0
38,19,615,183,0,11,11,157,38,1,4,9,0
26,30,41,385,1,14,79,211,25,1,4,9,0
37,14,398,36,1,12,67,146,50,0,1,9,0
36,18,469,495,1,16,57,297,76,0,4,9,0
25,16,228,500,1,13,46,230,0,1,3,9,0
30,28,588,63,0,14,55,224,7,0,2,9,0
32,25,50,91,0,12,76,279,90,0,1,9,0
21,20,59,83,1,10,80,108,1,0,3,9,0
31,14,244,269,0,13,77,132,50,0,4,9,0
23,23,729,101,0,10,44,212,87,1,2,9,0
24,29,389,103,0,12,15,249,99,0,3,9,0
40,26,666,440,1,11,41,155,82,1,5,9,0
39,20,642,433,1,14,22,266,25,0,4,9,0
22,9,243,359,1,11,12,159,42,0,2,9,0
33,15,594,225,1,14,16,65,22,1,5,9,0
37,15,102,408,1,13,35,218,23,1,3,9,0
33,19,99,243,1,14,46,82,14,1,1,9,0
36,18,319,434,1,12,78,100,25,1,4,9,0
37,13,147,207,1,10,15,104,71,0,5,9,0
27,16,594,191,1,15,75,283,64,1,1,9,0
32,30,720,129,0,10,18,190,50,1,2,9,0
36,12,379,157,1,15,62,277,62,0,2,9,0
37,27,466,384,1,15,57,137,65,1,3,9,0
23,15,716,283,1,14,71,237,51,1,1,9,0
36,22,208,447,1,12,41,153,67,0,1,9,0
29,16,204,19,0,11,25,218,87,0,4,9,0
38,27,659,311,0,15,76,179,5,0,3,9,0
26,18,365,416,1,11,66,256,40,1,4,9,0
34,18,521,245,0,13,38,97,14,1,3,9,0
37,19,700,117,0,16,21,60,13,1,5,9,0
33,16,77,419,1,11,22,163,37,0,4,9,0
27,13,678,406,0,14,46,225,4,1,1,9,0
36,21,93,365,0,11,61,141,52,1,4,9,0
27,17,165,361,1,13,34,168,58,1,1,9,0
20,17,727,237,0,10,68,230,82,1,4,9,0
26,27,265,358,0,15,35,158,32,0,2,9,0
34,24,247,281,1,13,43,91,27,1,2,9,0
27,11,561,223,0,11,45,191,61,1,1,9,0
33,21,705,240,1,12,76,208,0,1,4,9,0
40,14,351,249,1,15,63,280,54,1,4,9,0
32,11,393,464,1,14,51,142,92,1,3,9,0
38,26,162,305,1,11,11,101,65,1,2,9,0
37,25,599,56,0,11,10,128,0,0,4,9,0
25,29,586,337,1,16,44,196,10,0,2,9,0
34,21,490,223,0,11,14,181,50,0,2,9,0
32,9,710,435,1,15,64,177,70,1,4,9,0
